MovDataID,CalcID,StartDate,EndDate,Fixtime,X,Y,Z
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 15:23,9.424617,-0.454817,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 16:21,9.425516,-0.452717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 19:21,9.477017,-0.45055,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 20:21,9.492017,-0.44475,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 21:21,9.497133,-0.437183,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 22:21,9.494883,-0.439217,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/9/2015 23:21,9.49135,-0.442383,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 0:21,9.4906,-0.443167,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 1:21,9.490233,-0.443433,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 2:21,9.482967,-0.445467,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 3:21,9.459633,-0.454067,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 4:23,9.4443,-0.454767,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 5:23,9.4384,-0.452117,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 6:22,9.437767,-0.45155,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 7:22,9.437717,-0.4515,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 8:23,9.4369,-0.448517,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 9:23,9.43955,-0.446617,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 10:22,9.43985,-0.444366,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 11:23,9.440317,-0.4389,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 12:22,9.44305,-0.43815,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 13:22,9.4437,-0.441167,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 14:22,9.442983,-0.441417,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 15:23,9.444667,-0.446333,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 16:22,9.44015,-0.4543,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 17:22,9.454017,-0.451233,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 18:22,9.477433,-0.448966,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 19:22,9.484983,-0.443033,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 20:22,9.48955,-0.4371,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 21:22,9.488867,-0.434883,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 22:22,9.488933,-0.434833,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/10/2015 23:22,9.48895,-0.433383,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 0:22,9.488733,-0.431083,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 1:22,9.48175,-0.44495,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 2:22,9.474883,-0.451733,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 4:23,9.45025,-0.453516,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 5:23,9.439967,-0.4524,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 6:22,9.43745,-0.45125,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 7:23,9.43665,-0.450867,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 8:22,9.437516,-0.45125,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 9:22,9.435916,-0.449483,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 10:23,9.435583,-0.450217,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 11:23,9.4335,-0.447466,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 12:23,9.433483,-0.447383,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 13:23,9.43165,-0.446233,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 14:24,9.428067,-0.444383,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 15:23,9.432717,-0.438983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 16:23,9.437533,-0.441117,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 17:25,9.443433,-0.43915,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 18:25,9.457867,-0.432833,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 19:25,9.46225,-0.437717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 20:24,9.475167,-0.439,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 21:23,9.4903,-0.443533,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 22:23,9.49205,-0.445217,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/11/2015 23:23,9.49225,-0.447117,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 0:23,9.492617,-0.4485,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 1:23,9.488083,-0.448317,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 2:23,9.46805,-0.452617,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 3:24,9.450217,-0.45355,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 4:23,9.45005,-0.453583,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 5:23,9.44095,-0.4503,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 6:23,9.437483,-0.4513,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 7:23,9.43795,-0.45185,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 8:23,9.438717,-0.452,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 9:23,9.437467,-0.451367,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 10:23,9.437533,-0.453283,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 11:24,9.437567,-0.453233,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 12:24,9.437433,-0.45145,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 13:23,9.4378,-0.4495,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 14:23,9.437533,-0.447783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 15:23,9.4376,-0.447667,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 16:23,9.437417,-0.447117,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 17:24,9.447466,-0.437683,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 18:24,9.45955,-0.425,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 19:23,9.471233,-0.4198,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 20:23,9.486567,-0.429883,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 21:23,9.488033,-0.430717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 22:23,9.490917,-0.428667,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/12/2015 23:23,9.489417,-0.427417,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 0:23,9.480517,-0.422667,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 1:23,9.466033,-0.403183,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 2:23,9.460067,-0.389267,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 3:23,9.455533,-0.38195,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 4:25,9.455383,-0.38195,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 5:23,9.45235,-0.376983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 6:24,9.44675,-0.376267,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 7:25,9.443616,-0.376717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 8:23,9.440617,-0.37865,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 9:23,9.44065,-0.37875,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 10:23,9.440933,-0.378717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 11:23,9.440767,-0.379017,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 12:25,9.439766,-0.376417,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 13:24,9.4398,-0.374233,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 14:24,9.4385,-0.372867,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 15:25,9.439817,-0.373983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 17:24,9.463267,-0.393517,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 18:24,9.466217,-0.404317,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/13/2015 19:24,9.466233,-0.38915,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 3:25,9.451283,-0.36255,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 4:24,9.452483,-0.36135,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 5:25,9.4498,-0.358317,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 10:24,9.449083,-0.348983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 11:25,9.44965,-0.347783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 12:25,9.450383,-0.348017,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 13:24,9.450683,-0.348317,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 14:25,9.4508,-0.3489,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 15:26,9.448517,-0.350083,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 16:24,9.4483,-0.3497,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 17:24,9.4485,-0.347933,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 20:26,9.461883,-0.347517,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 21:25,9.469117,-0.348433,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 22:24,9.469567,-0.348766,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/14/2015 23:25,9.47005,-0.349933,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 0:26,9.4679,-0.347317,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 1:25,9.467783,-0.345616,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 2:25,9.468033,-0.3456,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 3:25,9.468333,-0.3457,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 4:26,9.464633,-0.341983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 5:25,9.464833,-0.336683,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 6:25,9.463333,-0.333283,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 7:25,9.459283,-0.329017,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 9:25,9.464783,-0.330583,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 10:25,9.465816,-0.334633,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 11:25,9.465433,-0.337,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 14:25,9.476767,-0.346017,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 15:26,9.47915,-0.34725,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 16:25,9.478667,-0.351883,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 17:25,9.48115,-0.35195,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 18:25,9.477183,-0.3457,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 20:25,9.484467,-0.334517,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 21:25,9.485667,-0.33065,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 22:25,9.484483,-0.3305,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/15/2015 23:26,9.482683,-0.328083,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 0:27,9.4729,-0.323267,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 2:25,9.465183,-0.3245,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 3:25,9.46385,-0.32115,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 4:25,9.466,-0.3196,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 5:26,9.470017,-0.319717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 6:26,9.472183,-0.3216,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 7:25,9.4715,-0.320667,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 8:26,9.470383,-0.321167,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 9:26,9.471167,-0.320033,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 10:25,9.47175,-0.320483,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 11:25,9.4753,-0.32595,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 12:26,9.476567,-0.330517,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 13:26,9.47745,-0.334217,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 15:25,9.489283,-0.338033,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 16:25,9.489417,-0.338633,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 17:25,9.489283,-0.339033,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 18:26,9.482683,-0.337933,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 21:26,9.486933,-0.339917,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 22:28,9.48375,-0.33985,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/16/2015 23:27,9.484133,-0.330117,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 1:28,9.477067,-0.323617,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 4:27,9.465633,-0.326817,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 6:26,9.47315,-0.31755,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 7:26,9.477633,-0.31725,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 8:26,9.481733,-0.313717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 10:26,9.484367,-0.3103,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 11:26,9.484433,-0.309417,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 12:26,9.48845,-0.308483,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 14:27,9.5027,-0.318983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 15:26,9.502017,-0.327267,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 16:26,9.499483,-0.332367,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 17:28,9.494666,-0.337683,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 19:26,9.50165,-0.329917,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 20:28,9.5026,-0.32625,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 21:28,9.502967,-0.326267,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/17/2015 23:28,9.498833,-0.329717,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 1:27,9.487017,-0.330633,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 2:28,9.482483,-0.327883,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 3:26,9.476917,-0.323733,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 4:27,9.4731,-0.322033,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 5:26,9.47105,-0.323433,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 6:27,9.473,-0.32785,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 7:28,9.475183,-0.332217,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 8:27,9.476983,-0.333333,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 9:27,9.47855,-0.333133,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 10:27,9.480617,-0.335217,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 12:26,9.479567,-0.335833,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 13:26,9.480867,-0.336267,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 14:26,9.488367,-0.338083,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 15:27,9.490083,-0.338583,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 16:27,9.48705,-0.3435,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 18:27,9.475833,-0.352933,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 20:27,9.4755,-0.353067,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 21:27,9.475433,-0.353017,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/18/2015 23:27,9.472533,-0.338783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 0:29,9.465483,-0.326117,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 1:28,9.474433,-0.32305,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 3:27,9.473683,-0.337667,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 4:29,9.475917,-0.341783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 6:27,9.465967,-0.33845,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 7:28,9.467883,-0.3392,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 8:28,9.469533,-0.339483,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 12:28,9.474717,-0.340233,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 13:27,9.47675,-0.346533,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 14:27,9.479067,-0.352033,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 16:27,9.490617,-0.356067,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 17:29,9.488033,-0.34885,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 18:29,9.483733,-0.348683,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 22:27,9.489267,-0.338817,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/19/2015 23:28,9.483733,-0.33905,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 0:30,9.481883,-0.3447,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 2:29,9.472133,-0.338867,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 7:28,9.44545,-0.3388,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 8:30,9.444817,-0.340983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 9:28,9.444883,-0.340983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 10:30,9.4431,-0.342783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 11:29,9.442833,-0.34305,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 12:28,9.443217,-0.343817,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 13:28,9.444483,-0.343733,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 14:28,9.44435,-0.343533,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 16:29,9.447067,-0.350983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 17:29,9.44845,-0.349633,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 20:29,9.46765,-0.346917,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 21:28,9.476933,-0.34595,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/20/2015 23:30,9.470317,-0.336617,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 1:30,9.460467,-0.321383,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 3:30,9.454833,-0.316817,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 4:28,9.45055,-0.319167,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 5:29,9.44625,-0.314733,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 6:29,9.446367,-0.314983,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 7:29,9.44615,-0.315783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 8:29,9.446117,-0.31655,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 9:28,9.444483,-0.31465,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 10:29,9.443367,-0.3149,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 11:30,9.445383,-0.31315,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 12:28,9.441083,-0.30905,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 13:29,9.438,-0.30745,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 14:28,9.440383,-0.3088,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 15:28,9.443817,-0.30685,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 16:28,9.449467,-0.307967,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 17:29,9.453783,-0.306766,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 20:30,9.453567,-0.3147,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/21/2015 21:29,9.452417,-0.31865,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 1:29,9.447617,-0.344367,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 2:29,9.449267,-0.344683,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 4:30,9.448183,-0.350767,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 5:31,9.44485,-0.3498,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 6:29,9.43935,-0.3486,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 7:30,9.438533,-0.349833,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 8:30,9.4396,-0.351783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 9:29,9.440917,-0.352817,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 10:29,9.4411,-0.35265,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 11:29,9.441917,-0.353083,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 12:29,9.444217,-0.355533,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 13:30,9.446267,-0.3522,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 14:29,9.4483,-0.349767,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 15:29,9.449433,-0.356317,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 16:29,9.45145,-0.363283,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 17:30,9.452983,-0.371933,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 19:29,9.460233,-0.394767,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 20:29,9.460383,-0.391783,NaN
Lisa,586,11/1/2015 0:00,4/14/2016 11:34,11/22/2015 21:29,9.4653,-0.390283,NaN
